[01:58:58] 日志路径: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3591672666\logs\mshookl_log_20251026_015858.txt
[01:58:58] 模组启动，开始初始化
[01:58:58] DLL路径: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3591672666
[01:58:58] 父级目录: D:\APP\Steam\APP\steamapps\workshop\content\3167020
[01:58:58] 准备从 D:\APP\Steam\APP\steamapps\workshop\content\3167020\3591672666\configs\ItemIdMappings.json 加载ID映射
[01:58:58] 成功加载ID映射，共 9 个映射项
[01:58:58] 映射示例: 键 431692799 -> 值 95001
[01:58:58] 映射示例: 键 1644237146 -> 值 95002
[01:58:58] 映射示例: 键 1920135019 -> 值 95003
[01:58:58] 映射示例: 键 1287883106 -> 值 100101
[01:58:58] 映射示例: 键 1089661518 -> 值 100001
[01:58:58] ID映射加载完成，将在处理物品时动态管理已使用ID
[01:58:58] 从默认配置文件夹加载了 7 个有效的配置文件
[01:59:07] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\fuchun.png
[01:59:07] 加载UI图标成功: fuchun.png
[01:59:07] 物品注册成功: fuchun (ID: 81201)
[01:59:07] 成功处理配置: 富春山居图 (ID: 81201) 来自 81201_fuchun.json
[01:59:07] 配置文件 81202_bunian.json 中设置的NewItemId: 81202
[01:59:07] 正在处理配置: 81202_bunian.json 中的物品 步辇图
[01:59:07] 开始处理物品: 步辇图，原始ID: 22，配置的新ID: 81202
[01:59:07] 为物品 步辇图 生成的唯一键: 611906587
[01:59:07] 首次处理物品 步辇图，直接使用配置的ID: 81202
[01:59:07] 为物品 步辇图 保存ID映射: 唯一键 611906587 -> 81202
[01:59:07] 成功保存ID映射，共 171 个映射项
[01:59:07] 将ID 81202 添加到已使用列表
[01:59:07] 物品 步辇图 的所有标签: Luxury, Medical, Electric, JLab
[01:59:07] 标签 Medical 不存在，已跳过
[01:59:07] 为物品 步辇图 添加FoodDrink组件
[01:59:07] 物品 步辇图 能量值: 0, 口渴值: 0
[01:59:07] 物品 CustomItem_81202 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:07] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\bunian.png
[01:59:07] 加载UI图标成功: bunian.png
[01:59:07] 物品注册成功: bunian (ID: 81202)
[01:59:07] 成功处理配置: 步辇图 (ID: 81202) 来自 81202_bunian.json
[01:59:07] 配置文件 81203_luoshen.json 中设置的NewItemId: 81203
[01:59:07] 正在处理配置: 81203_luoshen.json 中的物品 洛神赋图
[01:59:07] 开始处理物品: 洛神赋图，原始ID: 22，配置的新ID: 81203
[01:59:07] 为物品 洛神赋图 生成的唯一键: 1308841070
[01:59:07] 首次处理物品 洛神赋图，直接使用配置的ID: 81203
[01:59:07] 为物品 洛神赋图 保存ID映射: 唯一键 1308841070 -> 81203
[01:59:07] 成功保存ID映射，共 172 个映射项
[01:59:07] 将ID 81203 添加到已使用列表
[01:59:07] 物品 洛神赋图 的所有标签: Luxury, Medical, Electric, JLab
[01:59:07] 标签 Medical 不存在，已跳过
[01:59:07] 为物品 洛神赋图 添加FoodDrink组件
[01:59:07] 物品 洛神赋图 能量值: 0, 口渴值: 0
[01:59:07] 物品 CustomItem_81203 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:07] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\luoshen.png
[01:59:07] 加载UI图标成功: luoshen.png
[01:59:07] 物品注册成功: luoshen (ID: 81203)
[01:59:07] 成功处理配置: 洛神赋图 (ID: 81203) 来自 81203_luoshen.json
[01:59:07] 配置文件 81204_pingfu.json 中设置的NewItemId: 81204
[01:59:07] 正在处理配置: 81204_pingfu.json 中的物品 平复帖
[01:59:07] 开始处理物品: 平复帖，原始ID: 22，配置的新ID: 81204
[01:59:07] 为物品 平复帖 生成的唯一键: 127675475
[01:59:07] 首次处理物品 平复帖，直接使用配置的ID: 81204
[01:59:07] 为物品 平复帖 保存ID映射: 唯一键 127675475 -> 81204
[01:59:07] 成功保存ID映射，共 173 个映射项
[01:59:07] 将ID 81204 添加到已使用列表
[01:59:07] 物品 平复帖 的所有标签: Luxury, Medical, Electric, JLab
[01:59:07] 标签 Medical 不存在，已跳过
[01:59:07] 为物品 平复帖 添加FoodDrink组件
[01:59:07] 物品 平复帖 能量值: 0, 口渴值: 0
[01:59:07] 物品 CustomItem_81204 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:07] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\pingfu.png
[01:59:07] 加载UI图标成功: pingfu.png
[01:59:07] 物品注册成功: pingfu (ID: 81204)
[01:59:07] 成功处理配置: 平复帖 (ID: 81204) 来自 81204_pingfu.json
[01:59:07] 配置文件 81205_qianli.json 中设置的NewItemId: 81205
[01:59:07] 正在处理配置: 81205_qianli.json 中的物品 千里江山图
[01:59:07] 开始处理物品: 千里江山图，原始ID: 22，配置的新ID: 81205
[01:59:07] 为物品 千里江山图 生成的唯一键: 2019711805
[01:59:07] 首次处理物品 千里江山图，直接使用配置的ID: 81205
[01:59:07] 为物品 千里江山图 保存ID映射: 唯一键 2019711805 -> 81205
[01:59:07] 成功保存ID映射，共 174 个映射项
[01:59:07] 将ID 81205 添加到已使用列表
[01:59:07] 物品 千里江山图 的所有标签: Luxury, Medical, Electric, JLab
[01:59:07] 标签 Medical 不存在，已跳过
[01:59:07] 为物品 千里江山图 添加FoodDrink组件
[01:59:07] 物品 千里江山图 能量值: 0, 口渴值: 0
[01:59:07] 物品 CustomItem_81205 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:07] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\qianli.png
[01:59:07] 加载UI图标成功: qianli.png
[01:59:07] 物品注册成功: qianli (ID: 81205)
[01:59:07] 成功处理配置: 千里江山图 (ID: 81205) 来自 81205_qianli.json
[01:59:07] 配置文件 81206_yeyan.json 中设置的NewItemId: 81206
[01:59:07] 正在处理配置: 81206_yeyan.json 中的物品 韩熙载夜宴图
[01:59:07] 开始处理物品: 韩熙载夜宴图，原始ID: 22，配置的新ID: 81206
[01:59:07] 为物品 韩熙载夜宴图 生成的唯一键: 73830290
[01:59:07] 首次处理物品 韩熙载夜宴图，直接使用配置的ID: 81206
[01:59:07] 为物品 韩熙载夜宴图 保存ID映射: 唯一键 73830290 -> 81206
[01:59:07] 成功保存ID映射，共 175 个映射项
[01:59:07] 将ID 81206 添加到已使用列表
[01:59:07] 物品 韩熙载夜宴图 的所有标签: Luxury, Medical, Electric, JLab
[01:59:07] 标签 Medical 不存在，已跳过
[01:59:07] 为物品 韩熙载夜宴图 添加FoodDrink组件
[01:59:07] 物品 韩熙载夜宴图 能量值: 0, 口渴值: 0
[01:59:07] 物品 CustomItem_81206 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:07] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\yeyan.png
[01:59:07] 加载UI图标成功: yeyan.png
[01:59:07] 物品注册成功: yeyan (ID: 81206)
[01:59:07] 成功处理配置: 韩熙载夜宴图 (ID: 81206) 来自 81206_yeyan.json
[01:59:07] 配置文件 81207_wuniu.json 中设置的NewItemId: 81207
[01:59:07] 正在处理配置: 81207_wuniu.json 中的物品 五牛图
[01:59:07] 开始处理物品: 五牛图，原始ID: 22，配置的新ID: 81207
[01:59:07] 为物品 五牛图 生成的唯一键: 141098057
[01:59:07] 首次处理物品 五牛图，直接使用配置的ID: 81207
[01:59:07] 为物品 五牛图 保存ID映射: 唯一键 141098057 -> 81207
[01:59:07] 成功保存ID映射，共 176 个映射项
[01:59:07] 将ID 81207 添加到已使用列表
[01:59:07] 物品 五牛图 的所有标签: Luxury, Medical, Electric, JLab
[01:59:07] 标签 Medical 不存在，已跳过
[01:59:07] 为物品 五牛图 添加FoodDrink组件
[01:59:07] 物品 五牛图 能量值: 0, 口渴值: 0
[01:59:07] 物品 CustomItem_81207 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:07] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\wuniu.png
[01:59:07] 加载UI图标成功: wuniu.png
[01:59:07] 物品注册成功: wuniu (ID: 81207)
[01:59:07] 成功处理配置: 五牛图 (ID: 81207) 来自 81207_wuniu.json
[01:59:07] 配置文件 81208_shangyang.json 中设置的NewItemId: 81208
[01:59:07] 正在处理配置: 81208_shangyang.json 中的物品 上阳台帖
[01:59:07] 开始处理物品: 上阳台帖，原始ID: 22，配置的新ID: 81208
[01:59:07] 为物品 上阳台帖 生成的唯一键: 407968452
[01:59:07] 首次处理物品 上阳台帖，直接使用配置的ID: 81208
[01:59:07] 为物品 上阳台帖 保存ID映射: 唯一键 407968452 -> 81208
[01:59:07] 成功保存ID映射，共 177 个映射项
[01:59:07] 将ID 81208 添加到已使用列表
[01:59:07] 物品 上阳台帖 的所有标签: Luxury, Medical, Electric, JLab
[01:59:07] 标签 Medical 不存在，已跳过
[01:59:07] 为物品 上阳台帖 添加FoodDrink组件
[01:59:07] 物品 上阳台帖 能量值: 0, 口渴值: 0
[01:59:07] 物品 CustomItem_81208 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:07] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\shangyang.png
[01:59:07] 加载UI图标成功: shangyang.png
[01:59:07] 物品注册成功: shangyang (ID: 81208)
[01:59:07] 成功处理配置: 上阳台帖 (ID: 81208) 来自 81208_shangyang.json
[01:59:07] 配置文件 81209_boyuan.json 中设置的NewItemId: 81209
[01:59:07] 正在处理配置: 81209_boyuan.json 中的物品 伯远帖
[01:59:07] 开始处理物品: 伯远帖，原始ID: 22，配置的新ID: 81209
[01:59:07] 为物品 伯远帖 生成的唯一键: 266069139
[01:59:07] 首次处理物品 伯远帖，直接使用配置的ID: 81209
[01:59:07] 为物品 伯远帖 保存ID映射: 唯一键 266069139 -> 81209
[01:59:07] 成功保存ID映射，共 178 个映射项
[01:59:07] 将ID 81209 添加到已使用列表
[01:59:07] 物品 伯远帖 的所有标签: Luxury, Medical, Electric, JLab
[01:59:07] 标签 Medical 不存在，已跳过
[01:59:07] 为物品 伯远帖 添加FoodDrink组件
[01:59:07] 物品 伯远帖 能量值: 0, 口渴值: 0
[01:59:07] 物品 CustomItem_81209 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:07] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\boyuan.png
[01:59:07] 加载UI图标成功: boyuan.png
[01:59:07] 物品注册成功: boyuan (ID: 81209)
[01:59:07] 成功处理配置: 伯远帖 (ID: 81209) 来自 81209_boyuan.json
[01:59:07] 配置文件 81210_lanting.json 中设置的NewItemId: 81210
[01:59:07] 正在处理配置: 81210_lanting.json 中的物品 兰亭集序
[01:59:07] 开始处理物品: 兰亭集序，原始ID: 22，配置的新ID: 81210
[01:59:07] 为物品 兰亭集序 生成的唯一键: 1495376054
[01:59:07] 首次处理物品 兰亭集序，直接使用配置的ID: 81210
[01:59:07] 为物品 兰亭集序 保存ID映射: 唯一键 1495376054 -> 81210
[01:59:07] 成功保存ID映射，共 179 个映射项
[01:59:07] 将ID 81210 添加到已使用列表
[01:59:07] 物品 兰亭集序 的所有标签: Luxury, Medical, Electric, JLab
[01:59:07] 标签 Medical 不存在，已跳过
[01:59:07] 为物品 兰亭集序 添加FoodDrink组件
[01:59:07] 物品 兰亭集序 能量值: 0, 口渴值: 0
[01:59:07] 物品 CustomItem_81210 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:07] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\lanting.png
[01:59:08] 加载UI图标成功: lanting.png
[01:59:08] 物品注册成功: lanting (ID: 81210)
[01:59:08] 成功处理配置: 兰亭集序 (ID: 81210) 来自 81210_lanting.json
[01:59:08] 配置文件 81211_mawang.json 中设置的NewItemId: 81211
[01:59:08] 正在处理配置: 81211_mawang.json 中的物品 马王堆汉墓帛画
[01:59:08] 开始处理物品: 马王堆汉墓帛画，原始ID: 22，配置的新ID: 81211
[01:59:08] 为物品 马王堆汉墓帛画 生成的唯一键: 1433136292
[01:59:08] 首次处理物品 马王堆汉墓帛画，直接使用配置的ID: 81211
[01:59:08] 为物品 马王堆汉墓帛画 保存ID映射: 唯一键 1433136292 -> 81211
[01:59:08] 成功保存ID映射，共 180 个映射项
[01:59:08] 将ID 81211 添加到已使用列表
[01:59:08] 物品 马王堆汉墓帛画 的所有标签: Luxury, Medical, Electric, JLab
[01:59:08] 标签 Medical 不存在，已跳过
[01:59:08] 为物品 马王堆汉墓帛画 添加FoodDrink组件
[01:59:08] 物品 马王堆汉墓帛画 能量值: 0, 口渴值: 0
[01:59:08] 物品 CustomItem_81211 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:08] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\mawang.png
[01:59:08] 加载UI图标成功: mawang.png
[01:59:08] 物品注册成功: mawang (ID: 81211)
[01:59:08] 成功处理配置: 马王堆汉墓帛画 (ID: 81211) 来自 81211_mawang.json
[01:59:08] 配置文件 81212_kuaixue.json 中设置的NewItemId: 81212
[01:59:08] 正在处理配置: 81212_kuaixue.json 中的物品 快雪时晴帖
[01:59:08] 开始处理物品: 快雪时晴帖，原始ID: 22，配置的新ID: 81212
[01:59:08] 为物品 快雪时晴帖 生成的唯一键: 7521463
[01:59:08] 首次处理物品 快雪时晴帖，直接使用配置的ID: 81212
[01:59:08] 为物品 快雪时晴帖 保存ID映射: 唯一键 7521463 -> 81212
[01:59:08] 成功保存ID映射，共 181 个映射项
[01:59:08] 将ID 81212 添加到已使用列表
[01:59:08] 物品 快雪时晴帖 的所有标签: Luxury, Medical, Electric, JLab
[01:59:08] 标签 Medical 不存在，已跳过
[01:59:08] 为物品 快雪时晴帖 添加FoodDrink组件
[01:59:08] 物品 快雪时晴帖 能量值: 0, 口渴值: 0
[01:59:08] 物品 CustomItem_81212 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:08] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\kuaixue.png
[01:59:08] 加载UI图标成功: kuaixue.png
[01:59:08] 物品注册成功: kuaixue (ID: 81212)
[01:59:08] 成功处理配置: 快雪时晴帖 (ID: 81212) 来自 81212_kuaixue.json
[01:59:08] 配置文件 81213_zhongqiu.json 中设置的NewItemId: 81213
[01:59:08] 正在处理配置: 81213_zhongqiu.json 中的物品 中秋帖
[01:59:08] 开始处理物品: 中秋帖，原始ID: 22，配置的新ID: 81213
[01:59:08] 为物品 中秋帖 生成的唯一键: 1550478325
[01:59:08] 首次处理物品 中秋帖，直接使用配置的ID: 81213
[01:59:08] 为物品 中秋帖 保存ID映射: 唯一键 1550478325 -> 81213
[01:59:08] 成功保存ID映射，共 182 个映射项
[01:59:08] 将ID 81213 添加到已使用列表
[01:59:08] 物品 中秋帖 的所有标签: Luxury, Medical, Electric, JLab
[01:59:08] 标签 Medical 不存在，已跳过
[01:59:08] 为物品 中秋帖 添加FoodDrink组件
[01:59:08] 物品 中秋帖 能量值: 0, 口渴值: 0
[01:59:08] 物品 CustomItem_81213 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:08] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\zhongqiu.png
[01:59:08] 加载UI图标成功: zhongqiu.png
[01:59:08] 物品注册成功: zhongqiu (ID: 81213)
[01:59:08] 成功处理配置: 中秋帖 (ID: 81213) 来自 81213_zhongqiu.json
[01:59:08] 配置文件 81214_jizhi.json 中设置的NewItemId: 81214
[01:59:08] 正在处理配置: 81214_jizhi.json 中的物品 祭侄文稿
[01:59:08] 开始处理物品: 祭侄文稿，原始ID: 22，配置的新ID: 81214
[01:59:08] 为物品 祭侄文稿 生成的唯一键: 765829285
[01:59:08] 首次处理物品 祭侄文稿，直接使用配置的ID: 81214
[01:59:08] 为物品 祭侄文稿 保存ID映射: 唯一键 765829285 -> 81214
[01:59:08] 成功保存ID映射，共 183 个映射项
[01:59:08] 将ID 81214 添加到已使用列表
[01:59:08] 物品 祭侄文稿 的所有标签: Luxury, Medical, Electric, JLab
[01:59:08] 标签 Medical 不存在，已跳过
[01:59:08] 为物品 祭侄文稿 添加FoodDrink组件
[01:59:08] 物品 祭侄文稿 能量值: 0, 口渴值: 0
[01:59:08] 物品 CustomItem_81214 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:08] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\jizhi.png
[01:59:08] 加载UI图标成功: jizhi.png
[01:59:08] 物品注册成功: jizhi (ID: 81214)
[01:59:08] 成功处理配置: 祭侄文稿 (ID: 81214) 来自 81214_jizhi.json
[01:59:08] 配置文件 81215_huagzhou.json 中设置的NewItemId: 81215
[01:59:08] 正在处理配置: 81215_huagzhou.json 中的物品 黄州寒食帖
[01:59:08] 开始处理物品: 黄州寒食帖，原始ID: 22，配置的新ID: 81215
[01:59:08] 为物品 黄州寒食帖 生成的唯一键: 916017578
[01:59:08] 首次处理物品 黄州寒食帖，直接使用配置的ID: 81215
[01:59:08] 为物品 黄州寒食帖 保存ID映射: 唯一键 916017578 -> 81215
[01:59:08] 成功保存ID映射，共 184 个映射项
[01:59:08] 将ID 81215 添加到已使用列表
[01:59:08] 物品 黄州寒食帖 的所有标签: Luxury, Medical, Electric, JLab
[01:59:08] 标签 Medical 不存在，已跳过
[01:59:08] 为物品 黄州寒食帖 添加FoodDrink组件
[01:59:08] 物品 黄州寒食帖 能量值: 0, 口渴值: 0
[01:59:08] 物品 CustomItem_81215 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:08] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\huangzhou.png
[01:59:08] 加载UI图标成功: huangzhou.png
[01:59:08] 物品注册成功: huangzhou (ID: 81215)
[01:59:08] 成功处理配置: 黄州寒食帖 (ID: 81215) 来自 81215_huagzhou.json
[01:59:08] 配置文件 81216_gushi.json 中设置的NewItemId: 81216
[01:59:08] 正在处理配置: 81216_gushi.json 中的物品 古诗四帖
[01:59:08] 开始处理物品: 古诗四帖，原始ID: 22，配置的新ID: 81216
[01:59:08] 为物品 古诗四帖 生成的唯一键: 1708546008
[01:59:08] 首次处理物品 古诗四帖，直接使用配置的ID: 81216
[01:59:08] 为物品 古诗四帖 保存ID映射: 唯一键 1708546008 -> 81216
[01:59:08] 成功保存ID映射，共 185 个映射项
[01:59:08] 将ID 81216 添加到已使用列表
[01:59:08] 物品 古诗四帖 的所有标签: Luxury, Medical, Electric, JLab
[01:59:08] 标签 Medical 不存在，已跳过
[01:59:08] 为物品 古诗四帖 添加FoodDrink组件
[01:59:08] 物品 古诗四帖 能量值: 0, 口渴值: 0
[01:59:08] 物品 CustomItem_81216 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:08] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\gushi.png
[01:59:08] 加载UI图标成功: gushi.png
[01:59:08] 物品注册成功: gushi (ID: 81216)
[01:59:08] 成功处理配置: 古诗四帖 (ID: 81216) 来自 81216_gushi.json
[01:59:08] 配置文件 81217_jiuhua.json 中设置的NewItemId: 81217
[01:59:08] 正在处理配置: 81217_jiuhua.json 中的物品 韭花帖
[01:59:08] 开始处理物品: 韭花帖，原始ID: 22，配置的新ID: 81217
[01:59:08] 为物品 韭花帖 生成的唯一键: 755650457
[01:59:08] 首次处理物品 韭花帖，直接使用配置的ID: 81217
[01:59:08] 为物品 韭花帖 保存ID映射: 唯一键 755650457 -> 81217
[01:59:08] 成功保存ID映射，共 186 个映射项
[01:59:08] 将ID 81217 添加到已使用列表
[01:59:08] 物品 韭花帖 的所有标签: Luxury, Medical, Electric, JLab
[01:59:08] 标签 Medical 不存在，已跳过
[01:59:08] 为物品 韭花帖 添加FoodDrink组件
[01:59:08] 物品 韭花帖 能量值: 0, 口渴值: 0
[01:59:08] 物品 CustomItem_81217 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:08] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\jiuhua.png
[01:59:08] 加载UI图标成功: jiuhua.png
[01:59:08] 物品注册成功: jiuhua (ID: 81217)
[01:59:08] 成功处理配置: 韭花帖 (ID: 81217) 来自 81217_jiuhua.json
[01:59:08] 配置文件 81218_hanlin.json 中设置的NewItemId: 81218
[01:59:08] 正在处理配置: 81218_hanlin.json 中的物品 翰林帖
[01:59:08] 开始处理物品: 翰林帖，原始ID: 22，配置的新ID: 81218
[01:59:08] 为物品 翰林帖 生成的唯一键: 318982161
[01:59:08] 首次处理物品 翰林帖，直接使用配置的ID: 81218
[01:59:08] 为物品 翰林帖 保存ID映射: 唯一键 318982161 -> 81218
[01:59:08] 成功保存ID映射，共 187 个映射项
[01:59:08] 将ID 81218 添加到已使用列表
[01:59:08] 物品 翰林帖 的所有标签: Luxury, Medical, Electric, JLab
[01:59:08] 标签 Medical 不存在，已跳过
[01:59:08] 为物品 翰林帖 添加FoodDrink组件
[01:59:08] 物品 翰林帖 能量值: 0, 口渴值: 0
[01:59:08] 物品 CustomItem_81218 上没有找到 ModifierDescriptionCollection。无法修改效果。
[01:59:08] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\hanlin.png
[01:59:08] 加载UI图标成功: hanlin.png
[01:59:08] 物品注册成功: hanlin (ID: 81218)
[01:59:08] 成功处理配置: 翰林帖 (ID: 81218) 来自 81218_hanlin.json
[01:59:08] 配置文件 81300_lanting2.json 中设置的NewItemId: 81300
[01:59:08] 正在处理配置: 81300_lanting2.json 中的物品 兰亭集序？
[01:59:08] 开始处理物品: 兰亭集序？，原始ID: 543，配置的新ID: 81300
[01:59:08] 为物品 兰亭集序？ 生成的唯一键: 1192901461
[01:59:08] 首次处理物品 兰亭集序？，直接使用配置的ID: 81300
[01:59:08] 为物品 兰亭集序？ 保存ID映射: 唯一键 1192901461 -> 81300
[01:59:08] 成功保存ID映射，共 188 个映射项
[01:59:08] 将ID 81300 添加到已使用列表
[01:59:08] 物品 兰亭集序？ 的所有标签: Accessory, Magazine, GunType_AR
[01:59:08] 为物品 兰亭集序？ 添加FoodDrink组件
[01:59:08] 物品 兰亭集序？ 能量值: 0, 口渴值: 0
[01:59:08] 正在为 CustomItem_81300 配置 Modifiers...
[01:59:08]   - Modifier 'ADSTime' 值已修改: -0.12 -> -0.6
[01:59:08]   - Modifier 'ReloadTime' 值已修改: -0.12 -> -0.4
[01:59:08] CustomItem_81300: 共修改/移除了 2 个现有 Modifier。
[01:59:08] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\lanting2.png
[01:59:09] 加载UI图标成功: lanting2.png
[01:59:09] 物品注册成功: lanting2 (ID: 81300)
[01:59:09] 成功处理配置: 兰亭集序？ (ID: 81300) 来自 81300_lanting2.json
[01:59:09] 配置文件 81301_boyuan2.json 中设置的NewItemId: 81301
[01:59:09] 正在处理配置: 81301_boyuan2.json 中的物品 伯远帖？
[01:59:09] 开始处理物品: 伯远帖？，原始ID: 576，配置的新ID: 81301
[01:59:09] 为物品 伯远帖？ 生成的唯一键: 266731163
[01:59:09] 首次处理物品 伯远帖？，直接使用配置的ID: 81301
[01:59:09] 为物品 伯远帖？ 保存ID映射: 唯一键 266731163 -> 81301
[01:59:09] 成功保存ID映射，共 189 个映射项
[01:59:09] 将ID 81301 添加到已使用列表
[01:59:09] 物品 伯远帖？ 的所有标签: Accessory, Scope
[01:59:09] 为物品 伯远帖？ 添加FoodDrink组件
[01:59:09] 物品 伯远帖？ 能量值: 0, 口渴值: 0
[01:59:09] 正在为 CustomItem_81301 配置 Modifiers...
[01:59:09]   - Modifier 'ADSTime' 值已修改: -0.12 -> -0.3
[01:59:09]   - Modifier 'MoveSpeedMultiplier' 值已修改: 0.05 -> 0.15
[01:59:09] CustomItem_81301: 共修改/移除了 2 个现有 Modifier。
[01:59:09] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\boyuan2.png
[01:59:09] 加载UI图标成功: boyuan2.png
[01:59:09] 物品注册成功: boyuan2 (ID: 81301)
[01:59:09] 成功处理配置: 伯远帖？ (ID: 81301) 来自 81301_boyuan2.json
[01:59:09] 配置文件 81302_huangzhou2.json 中设置的NewItemId: 81302
[01:59:09] 正在处理配置: 81302_huangzhou2.json 中的物品 黄州寒食帖？
[01:59:09] 开始处理物品: 黄州寒食帖？，原始ID: 177，配置的新ID: 81302
[01:59:09] 为物品 黄州寒食帖？ 生成的唯一键: 946844665
[01:59:09] 首次处理物品 黄州寒食帖？，直接使用配置的ID: 81302
[01:59:09] 为物品 黄州寒食帖？ 保存ID映射: 唯一键 946844665 -> 81302
[01:59:09] 成功保存ID映射，共 190 个映射项
[01:59:09] 将ID 81302 添加到已使用列表
[01:59:09] 物品 黄州寒食帖？ 的所有标签: Accessory, Grip
[01:59:09] 为物品 黄州寒食帖？ 添加FoodDrink组件
[01:59:09] 物品 黄州寒食帖？ 能量值: 0, 口渴值: 0
[01:59:09] 正在为 CustomItem_81302 配置 Modifiers...
[01:59:09]   - Modifier 'MaxScatter' 值已修改: -0.1 -> -0.65
[01:59:09]   - Modifier 'ScatterRecover' 值已修改: 0.2 -> 0.5
[01:59:09] CustomItem_81302: 共修改/移除了 2 个现有 Modifier。
[01:59:09] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\huangzhou2.png
[01:59:09] 加载UI图标成功: huangzhou2.png
[01:59:09] 物品注册成功: huangzhou2 (ID: 81302)
[01:59:09] 成功处理配置: 黄州寒食帖？ (ID: 81302) 来自 81302_huangzhou2.json
[01:59:09] 配置文件 81303_zhongqiu2.json 中设置的NewItemId: 81303
[01:59:09] 正在处理配置: 81303_zhongqiu2.json 中的物品 中秋帖？
[01:59:09] 开始处理物品: 中秋帖？，原始ID: 534，配置的新ID: 81303
[01:59:09] 为物品 中秋帖？ 生成的唯一键: 362853804
[01:59:09] 首次处理物品 中秋帖？，直接使用配置的ID: 81303
[01:59:09] 为物品 中秋帖？ 保存ID映射: 唯一键 362853804 -> 81303
[01:59:09] 成功保存ID映射，共 191 个映射项
[01:59:09] 将ID 81303 添加到已使用列表
[01:59:09] 物品 中秋帖？ 的所有标签: Accessory, GunType_PST, Magazine
[01:59:09] 为物品 中秋帖？ 添加FoodDrink组件
[01:59:09] 物品 中秋帖？ 能量值: 0, 口渴值: 0
[01:59:09] 正在为 CustomItem_81303 配置 Modifiers...
[01:59:09]   - Modifier 'Capacity' 值已修改: 1 -> 1.5
[01:59:09]   - Modifier 'ADSTime' 值已修改: 0.1 -> -0.5
[01:59:09] CustomItem_81303: 共修改/移除了 2 个现有 Modifier。
[01:59:09] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\zhongqiu2.png
[01:59:09] 加载UI图标成功: zhongqiu2.png
[01:59:09] 物品注册成功: zhongqiu2 (ID: 81303)
[01:59:09] 成功处理配置: 中秋帖？ (ID: 81303) 来自 81303_zhongqiu2.json
[01:59:09] 配置文件 81304_kuaixue2.json 中设置的NewItemId: 81304
