[06:56:44] 日志路径: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3591672666\logs\mshookl_log_20251026_065644.txt
[06:56:44] 模组启动，开始初始化
[06:56:44] DLL路径: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3591672666
[06:56:44] 父级目录: D:\APP\Steam\APP\steamapps\workshop\content\3167020
[06:56:44] 准备从 D:\APP\Steam\APP\steamapps\workshop\content\3167020\3591672666\configs\ItemIdMappings.json 加载ID映射
[06:56:44] 成功加载ID映射，共 339 个映射项
[06:56:44] 映射示例: 键 431692799 -> 值 95001
[06:56:44] 映射示例: 键 1644237146 -> 值 95002
[06:56:44] 映射示例: 键 1920135019 -> 值 95003
[06:56:44] 映射示例: 键 1287883106 -> 值 100101
[06:56:44] 映射示例: 键 1089661518 -> 值 100001
[06:56:44] ID映射加载完成，将在处理物品时动态管理已使用ID
[06:56:44] 从默认配置文件夹加载了 7 个有效的配置文件
[06:56:50] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592429039\icons\longmengbi.png
[06:56:50] 加载UI图标成功: longmengbi.png
[06:56:50] 物品注册成功: lmb (ID: 916662)
[06:56:50] 成功处理配置: 龙门币 (ID: 916662) 来自 916662_lmb.json
[06:56:50] 配置文件 9166630_魔方！！.json 中设置的NewItemId: 9166630
[06:56:50] 正在处理配置: 9166630_魔方！！.json 中的物品 心智魔方
[06:56:50] 开始处理物品: 心智魔方，原始ID: 91，配置的新ID: 9166630
[06:56:50] 为物品 心智魔方 生成的唯一键: 390240409
[06:56:50] 为物品 心智魔方 使用已保存的ID: 9166630
[06:56:50] 将ID 9166630 添加到已使用列表
[06:56:50] 物品 心智魔方 的所有标签: Daily
[06:56:50] 为物品 心智魔方 添加FoodDrink组件
[06:56:50] 物品 心智魔方 能量值: 0, 口渴值: 0
[06:56:50] 物品 CustomItem_9166630 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:50] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592429039\icons\mf2.png
[06:56:50] 加载UI图标成功: mf2.png
[06:56:50] 物品注册成功: mf!1 (ID: 9166630)
[06:56:50] 成功处理配置: 心智魔方 (ID: 9166630) 来自 9166630_魔方！！.json
[06:56:50] 配置文件 9166631_fgo.json 中设置的NewItemId: 9166631
[06:56:50] 正在处理配置: 9166631_fgo.json 中的物品 圣晶石
[06:56:50] 开始处理物品: 圣晶石，原始ID: 91，配置的新ID: 9166631
[06:56:50] 为物品 圣晶石 生成的唯一键: 1401860688
[06:56:50] 为物品 圣晶石 使用已保存的ID: 9166631
[06:56:50] 将ID 9166631 添加到已使用列表
[06:56:50] 物品 圣晶石 的所有标签: Daily
[06:56:50] 为物品 圣晶石 添加FoodDrink组件
[06:56:50] 物品 圣晶石 能量值: 0, 口渴值: 0
[06:56:50] 物品 CustomItem_9166631 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:50] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592429039\icons\fgo.png
[06:56:50] 加载UI图标成功: fgo.png
[06:56:50] 物品注册成功: fgo (ID: 9166631)
[06:56:50] 成功处理配置: 圣晶石 (ID: 9166631) 来自 9166631_fgo.json
[06:56:50] 配置文件 9166632_bs.json 中设置的NewItemId: 9166632
[06:56:50] 正在处理配置: 9166632_bs.json 中的物品 狂气
[06:56:50] 开始处理物品: 狂气，原始ID: 91，配置的新ID: 9166632
[06:56:50] 为物品 狂气 生成的唯一键: 1051634449
[06:56:50] 为物品 狂气 使用已保存的ID: 9166632
[06:56:50] 将ID 9166632 添加到已使用列表
[06:56:50] 物品 狂气 的所有标签: Daily
[06:56:50] 为物品 狂气 添加FoodDrink组件
[06:56:50] 物品 狂气 能量值: 0, 口渴值: 0
[06:56:50] 物品 CustomItem_9166632 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:50] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592429039\icons\kq.png
[06:56:50] 加载UI图标成功: kq.png
[06:56:50] 物品注册成功: kq (ID: 9166632)
[06:56:50] 成功处理配置: 狂气 (ID: 9166632) 来自 9166632_bs.json
[06:56:50] 配置文件 916663_zcys.json 中设置的NewItemId: 916663
[06:56:50] 正在处理配置: 916663_zcys.json 中的物品 至纯源石
[06:56:50] 开始处理物品: 至纯源石，原始ID: 1253，配置的新ID: 916663
[06:56:50] 为物品 至纯源石 生成的唯一键: 353214799
[06:56:50] 为物品 至纯源石 使用已保存的ID: 916663
[06:56:50] 将ID 916663 添加到已使用列表
[06:56:50] 物品 至纯源石 的所有标签: Gem
[06:56:51] 为物品 至纯源石 添加FoodDrink组件
[06:56:51] 物品 至纯源石 能量值: 0, 口渴值: 0
[06:56:51] 正在为 CustomItem_916663 配置 Modifiers...
[06:56:51]   - Modifier 'Damage' (原值: 0.1) 已被移除 (未在配置中指定)。
[06:56:51]   - Modifier 'CritDamageFactor' (原值: 0.1) 已被移除 (未在配置中指定)。
[06:56:51]   - Modifier 'BleedChance' (原值: 1) 已被移除 (未在配置中指定)。
[06:56:51] CustomItem_916663: 共修改/移除了 0 个现有 Modifier。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592429039\icons\DIAMOND.png
[06:56:51] 加载UI图标成功: DIAMOND.png
[06:56:51] 物品注册成功: zcys (ID: 916663)
[06:56:51] 成功处理配置: 至纯源石 (ID: 916663) 来自 916663_zcys.json
[06:56:51] 配置文件 916664_hcy.json 中设置的NewItemId: 916664
[06:56:51] 正在处理配置: 916664_hcy.json 中的物品 合成玉
[06:56:51] 开始处理物品: 合成玉，原始ID: 91，配置的新ID: 916664
[06:56:51] 为物品 合成玉 生成的唯一键: 61646885
[06:56:51] 为物品 合成玉 使用已保存的ID: 916664
[06:56:51] 将ID 916664 添加到已使用列表
[06:56:51] 物品 合成玉 的所有标签: Daily
[06:56:51] 为物品 合成玉 添加FoodDrink组件
[06:56:51] 物品 合成玉 能量值: 0, 口渴值: 0
[06:56:51] 物品 CustomItem_916664 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592429039\icons\DIAMOND_SHD.png
[06:56:51] 加载UI图标成功: DIAMOND_SHD.png
[06:56:51] 物品注册成功: hcy (ID: 916664)
[06:56:51] 成功处理配置: 合成玉 (ID: 916664) 来自 916664_hcy.json
[06:56:51] 配置文件 916665_寻访凭证.json 中设置的NewItemId: 916665
[06:56:51] 正在处理配置: 916665_寻访凭证.json 中的物品 寻访凭证
[06:56:51] 开始处理物品: 寻访凭证，原始ID: 91，配置的新ID: 916665
[06:56:51] 为物品 寻访凭证 生成的唯一键: 820946545
[06:56:51] 为物品 寻访凭证 使用已保存的ID: 916665
[06:56:51] 将ID 916665 添加到已使用列表
[06:56:51] 物品 寻访凭证 的所有标签: Daily
[06:56:51] 为物品 寻访凭证 添加FoodDrink组件
[06:56:51] 物品 寻访凭证 能量值: 0, 口渴值: 0
[06:56:51] 物品 CustomItem_916665 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592429039\icons\TKT_GACHA.png
[06:56:51] 加载UI图标成功: TKT_GACHA.png
[06:56:51] 物品注册成功: 寻访凭证 (ID: 916665)
[06:56:51] 成功处理配置: 寻访凭证 (ID: 916665) 来自 916665_寻访凭证.json
[06:56:51] 配置文件 916666_十连寻访凭证.json 中设置的NewItemId: 916666
[06:56:51] 正在处理配置: 916666_十连寻访凭证.json 中的物品 十连寻访凭证
[06:56:51] 开始处理物品: 十连寻访凭证，原始ID: 91，配置的新ID: 916666
[06:56:51] 为物品 十连寻访凭证 生成的唯一键: 617350879
[06:56:51] 为物品 十连寻访凭证 使用已保存的ID: 916666
[06:56:51] 将ID 916666 添加到已使用列表
[06:56:51] 物品 十连寻访凭证 的所有标签: Daily
[06:56:51] 为物品 十连寻访凭证 添加FoodDrink组件
[06:56:51] 物品 十连寻访凭证 能量值: 0, 口渴值: 0
[06:56:51] 物品 CustomItem_916666 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592429039\icons\TKT_GACHA_10.png
[06:56:51] 加载UI图标成功: TKT_GACHA_10.png
[06:56:51] 物品注册成功: 十连寻访凭证 (ID: 916666)
[06:56:51] 成功处理配置: 十连寻访凭证 (ID: 916666) 来自 916666_十连寻访凭证.json
[06:56:51] 配置文件 916667_xingqiong.json 中设置的NewItemId: 916667
[06:56:51] 正在处理配置: 916667_xingqiong.json 中的物品 星琼
[06:56:51] 开始处理物品: 星琼，原始ID: 91，配置的新ID: 916667
[06:56:51] 为物品 星琼 生成的唯一键: 813032520
[06:56:51] 为物品 星琼 使用已保存的ID: 916667
[06:56:51] 将ID 916667 添加到已使用列表
[06:56:51] 物品 星琼 的所有标签: Daily
[06:56:51] 为物品 星琼 添加FoodDrink组件
[06:56:51] 物品 星琼 能量值: 0, 口渴值: 0
[06:56:51] 物品 CustomItem_916667 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592429039\icons\123.png
[06:56:51] 加载UI图标成功: 123.png
[06:56:51] 物品注册成功: xq (ID: 916667)
[06:56:51] 成功处理配置: 星琼 (ID: 916667) 来自 916667_xingqiong.json
[06:56:51] 配置文件 916668_古老梦华.json 中设置的NewItemId: 916668
[06:56:51] 正在处理配置: 916668_古老梦华.json 中的物品 古老梦华
[06:56:51] 开始处理物品: 古老梦华，原始ID: 91，配置的新ID: 916668
[06:56:51] 为物品 古老梦华 生成的唯一键: 852892879
[06:56:51] 为物品 古老梦华 使用已保存的ID: 916668
[06:56:51] 将ID 916668 添加到已使用列表
[06:56:51] 物品 古老梦华 的所有标签: Luxury
[06:56:51] 为物品 古老梦华 添加FoodDrink组件
[06:56:51] 物品 古老梦华 能量值: 0, 口渴值: 0
[06:56:51] 物品 CustomItem_916668 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592429039\icons\a8o7b-q0sfi.png
[06:56:51] 加载UI图标成功: a8o7b-q0sfi.png
[06:56:51] 物品注册成功: glmh (ID: 916668)
[06:56:51] 成功处理配置: 古老梦华 (ID: 916668) 来自 916668_古老梦华.json
[06:56:51] 配置文件 916669_csjj.json 中设置的NewItemId: 916669
[06:56:51] 正在处理配置: 916669_csjj.json 中的物品 创世结晶
[06:56:51] 开始处理物品: 创世结晶，原始ID: 91，配置的新ID: 916669
[06:56:51] 为物品 创世结晶 生成的唯一键: 683470389
[06:56:51] 为物品 创世结晶 使用已保存的ID: 916669
[06:56:51] 将ID 916669 添加到已使用列表
[06:56:51] 物品 创世结晶 的所有标签: Luxury
[06:56:51] 为物品 创世结晶 添加FoodDrink组件
[06:56:51] 物品 创世结晶 能量值: 0, 口渴值: 0
[06:56:51] 物品 CustomItem_916669 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592429039\icons\auzuf-k81v1.png
[06:56:51] 加载UI图标成功: auzuf-k81v1.png
[06:56:51] 物品注册成功: csjj (ID: 916669)
[06:56:51] 成功处理配置: 创世结晶 (ID: 916669) 来自 916669_csjj.json
[06:56:51] 配置文件 80022_boqi.json 中设置的NewItemId: 80022
[06:56:51] 正在处理配置: 80022_boqi.json 中的物品 后藤独 十字徽章
[06:56:51] 开始处理物品: 后藤独 十字徽章，原始ID: 429，配置的新ID: 80022
[06:56:51] 为物品 后藤独 十字徽章 生成的唯一键: 689640144
[06:56:51] 为物品 后藤独 十字徽章 使用已保存的ID: 80022
[06:56:51] 将ID 80022 添加到已使用列表
[06:56:51] 物品 后藤独 十字徽章 的所有标签: Luxury, GuaJian, Gem
[06:56:51] 标签 GuaJian 不存在，已跳过
[06:56:51] 为物品 后藤独 十字徽章 添加FoodDrink组件
[06:56:51] 物品 后藤独 十字徽章 能量值: 0, 口渴值: 0
[06:56:51] 正在为 CustomItem_80022 配置 Modifiers...
[06:56:51]   - Modifier 'Damage' (原值: 0.2) 已被移除 (未在配置中指定)。
[06:56:51] CustomItem_80022: 共修改/移除了 0 个现有 Modifier。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592604788\icons\boqi.PNG
[06:56:51] 加载UI图标成功: boqi.PNG
[06:56:51] 物品注册成功: boqi_jointperformance (ID: 80022)
[06:56:51] 成功处理配置: 后藤独 十字徽章 (ID: 80022) 来自 80022_boqi.json
[06:56:51] 配置文件 80023_hongxia.json 中设置的NewItemId: 80023
[06:56:51] 正在处理配置: 80023_hongxia.json 中的物品 伊地知虹夏 十字徽章
[06:56:51] 开始处理物品: 伊地知虹夏 十字徽章，原始ID: 429，配置的新ID: 80023
[06:56:51] 为物品 伊地知虹夏 十字徽章 生成的唯一键: 1380088502
[06:56:51] 为物品 伊地知虹夏 十字徽章 使用已保存的ID: 80023
[06:56:51] 将ID 80023 添加到已使用列表
[06:56:51] 物品 伊地知虹夏 十字徽章 的所有标签: Luxury, GuaJian, Gem
[06:56:51] 标签 GuaJian 不存在，已跳过
[06:56:51] 为物品 伊地知虹夏 十字徽章 添加FoodDrink组件
[06:56:51] 物品 伊地知虹夏 十字徽章 能量值: 0, 口渴值: 0
[06:56:51] 正在为 CustomItem_80023 配置 Modifiers...
[06:56:51]   - Modifier 'Damage' (原值: 0.2) 已被移除 (未在配置中指定)。
[06:56:51] CustomItem_80023: 共修改/移除了 0 个现有 Modifier。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592604788\icons\hongxia.PNG
[06:56:51] 加载UI图标成功: hongxia.PNG
[06:56:51] 物品注册成功: hongxia_jointperformance (ID: 80023)
[06:56:51] 成功处理配置: 伊地知虹夏 十字徽章 (ID: 80023) 来自 80023_hongxia.json
[06:56:51] 配置文件 80024_liang.json 中设置的NewItemId: 80024
[06:56:51] 正在处理配置: 80024_liang.json 中的物品 山田凉 十字徽章
[06:56:51] 开始处理物品: 山田凉 十字徽章，原始ID: 429，配置的新ID: 80024
[06:56:51] 为物品 山田凉 十字徽章 生成的唯一键: 1652203504
[06:56:51] 为物品 山田凉 十字徽章 使用已保存的ID: 80024
[06:56:51] 将ID 80024 添加到已使用列表
[06:56:51] 物品 山田凉 十字徽章 的所有标签: Luxury, GuaJian, Gem
[06:56:51] 标签 GuaJian 不存在，已跳过
[06:56:51] 为物品 山田凉 十字徽章 添加FoodDrink组件
[06:56:51] 物品 山田凉 十字徽章 能量值: 0, 口渴值: 0
[06:56:51] 正在为 CustomItem_80024 配置 Modifiers...
[06:56:51]   - Modifier 'Damage' (原值: 0.2) 已被移除 (未在配置中指定)。
[06:56:51] CustomItem_80024: 共修改/移除了 0 个现有 Modifier。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592604788\icons\liang.PNG
[06:56:51] 加载UI图标成功: liang.PNG
[06:56:51] 物品注册成功: liang_jointperformance (ID: 80024)
[06:56:51] 成功处理配置: 山田凉 十字徽章 (ID: 80024) 来自 80024_liang.json
[06:56:51] 配置文件 80025_xiduo.json 中设置的NewItemId: 80025
[06:56:51] 正在处理配置: 80025_xiduo.json 中的物品 喜多郁代 十字徽章
[06:56:51] 开始处理物品: 喜多郁代 十字徽章，原始ID: 429，配置的新ID: 80025
[06:56:51] 为物品 喜多郁代 十字徽章 生成的唯一键: 956926417
[06:56:51] 为物品 喜多郁代 十字徽章 使用已保存的ID: 80025
[06:56:51] 将ID 80025 添加到已使用列表
[06:56:51] 物品 喜多郁代 十字徽章 的所有标签: Luxury, GuaJian, Gem
[06:56:51] 标签 GuaJian 不存在，已跳过
[06:56:51] 为物品 喜多郁代 十字徽章 添加FoodDrink组件
[06:56:51] 物品 喜多郁代 十字徽章 能量值: 0, 口渴值: 0
[06:56:51] 正在为 CustomItem_80025 配置 Modifiers...
[06:56:51]   - Modifier 'Damage' (原值: 0.2) 已被移除 (未在配置中指定)。
[06:56:51] CustomItem_80025: 共修改/移除了 0 个现有 Modifier。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592604788\icons\xiduo.PNG
[06:56:51] 加载UI图标成功: xiduo.PNG
[06:56:51] 物品注册成功: xiduo_jointperformance (ID: 80025)
[06:56:51] 成功处理配置: 喜多郁代 十字徽章 (ID: 80025) 来自 80025_xiduo.json
[06:56:51] 配置文件 80026_taozugudu.json 中设置的NewItemId: 80026
[06:56:51] 正在处理配置: 80026_taozugudu.json 中的物品 孤独摇滚 十字镭射徽章套组
[06:56:51] 开始处理物品: 孤独摇滚 十字镭射徽章套组，原始ID: 429，配置的新ID: 80026
[06:56:51] 为物品 孤独摇滚 十字镭射徽章套组 生成的唯一键: 1872934341
[06:56:51] 为物品 孤独摇滚 十字镭射徽章套组 使用已保存的ID: 80026
[06:56:51] 将ID 80026 添加到已使用列表
[06:56:51] 物品 孤独摇滚 十字镭射徽章套组 的所有标签: Luxury, GuaJian, Gem
[06:56:51] 标签 GuaJian 不存在，已跳过
[06:56:51] 为物品 孤独摇滚 十字镭射徽章套组 添加FoodDrink组件
[06:56:51] 物品 孤独摇滚 十字镭射徽章套组 能量值: 0, 口渴值: 0
[06:56:51] 正在为 CustomItem_80026 配置 Modifiers...
[06:56:51]   - Modifier 'Damage' (原值: 0.2) 已被移除 (未在配置中指定)。
[06:56:51] CustomItem_80026: 共修改/移除了 0 个现有 Modifier。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592604788\icons\taozugudu.PNG
[06:56:51] 加载UI图标成功: taozugudu.PNG
[06:56:51] 物品注册成功: jointperformance (ID: 80026)
[06:56:51] 成功处理配置: 孤独摇滚 十字镭射徽章套组 (ID: 80026) 来自 80026_taozugudu.json
[06:56:51] 配置文件 81100_xianger.json 中设置的NewItemId: 81100
[06:56:51] 正在处理配置: 81100_xianger.json 中的物品 缠枝莲纹象耳炉
[06:56:51] 开始处理物品: 缠枝莲纹象耳炉，原始ID: 22，配置的新ID: 81100
[06:56:51] 为物品 缠枝莲纹象耳炉 生成的唯一键: 1424023953
[06:56:51] 为物品 缠枝莲纹象耳炉 使用已保存的ID: 81100
[06:56:51] 将ID 81100 添加到已使用列表
[06:56:51] 物品 缠枝莲纹象耳炉 的所有标签: Luxury, Medical, Electric, JLab
[06:56:51] 标签 Medical 不存在，已跳过
[06:56:51] 为物品 缠枝莲纹象耳炉 添加FoodDrink组件
[06:56:51] 物品 缠枝莲纹象耳炉 能量值: 0, 口渴值: 0
[06:56:51] 物品 CustomItem_81100 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\xianger.png
[06:56:51] 加载UI图标成功: xianger.png
[06:56:51] 物品注册成功: xianger (ID: 81100)
[06:56:51] 成功处理配置: 缠枝莲纹象耳炉 (ID: 81100) 来自 81100_xianger.json
[06:56:51] 配置文件 81101_jigang.json 中设置的NewItemId: 81101
[06:56:51] 正在处理配置: 81101_jigang.json 中的物品 斗彩鸡缸杯
[06:56:51] 开始处理物品: 斗彩鸡缸杯，原始ID: 22，配置的新ID: 81101
[06:56:51] 为物品 斗彩鸡缸杯 生成的唯一键: 965703819
[06:56:51] 为物品 斗彩鸡缸杯 使用已保存的ID: 81101
[06:56:51] 将ID 81101 添加到已使用列表
[06:56:51] 物品 斗彩鸡缸杯 的所有标签: Luxury, Medical, Electric, JLab
[06:56:51] 标签 Medical 不存在，已跳过
[06:56:51] 为物品 斗彩鸡缸杯 添加FoodDrink组件
[06:56:51] 物品 斗彩鸡缸杯 能量值: 0, 口渴值: 0
[06:56:51] 物品 CustomItem_81101 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\jigang.png
[06:56:51] 加载UI图标成功: jigang.png
[06:56:51] 物品注册成功: jigang (ID: 81101)
[06:56:51] 成功处理配置: 斗彩鸡缸杯 (ID: 81101) 来自 81101_jigang.json
[06:56:51] 配置文件 81102_daping.json 中设置的NewItemId: 81102
[06:56:51] 正在处理配置: 81102_daping.json 中的物品 各种釉彩大瓶
[06:56:51] 开始处理物品: 各种釉彩大瓶，原始ID: 22，配置的新ID: 81102
[06:56:51] 为物品 各种釉彩大瓶 生成的唯一键: 152699168
[06:56:51] 为物品 各种釉彩大瓶 使用已保存的ID: 81102
[06:56:51] 将ID 81102 添加到已使用列表
[06:56:51] 物品 各种釉彩大瓶 的所有标签: Luxury, Medical, Electric, JLab
[06:56:51] 标签 Medical 不存在，已跳过
[06:56:51] 为物品 各种釉彩大瓶 添加FoodDrink组件
[06:56:51] 物品 各种釉彩大瓶 能量值: 0, 口渴值: 0
[06:56:51] 物品 CustomItem_81102 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\daping.png
[06:56:51] 加载UI图标成功: daping.png
[06:56:51] 物品注册成功: daping (ID: 81102)
[06:56:51] 成功处理配置: 各种釉彩大瓶 (ID: 81102) 来自 81102_daping.json
[06:56:51] 配置文件 81103_yonggu.json 中设置的NewItemId: 81103
[06:56:51] 正在处理配置: 81103_yonggu.json 中的物品 金瓯永固杯
[06:56:51] 开始处理物品: 金瓯永固杯，原始ID: 22，配置的新ID: 81103
[06:56:51] 为物品 金瓯永固杯 生成的唯一键: 16818738
[06:56:51] 为物品 金瓯永固杯 使用已保存的ID: 81103
[06:56:51] 将ID 81103 添加到已使用列表
[06:56:51] 物品 金瓯永固杯 的所有标签: Luxury, Medical, Electric, JLab
[06:56:51] 标签 Medical 不存在，已跳过
[06:56:51] 为物品 金瓯永固杯 添加FoodDrink组件
[06:56:51] 物品 金瓯永固杯 能量值: 0, 口渴值: 0
[06:56:51] 物品 CustomItem_81103 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\yonggu.png
[06:56:51] 加载UI图标成功: yonggu.png
[06:56:51] 物品注册成功: yonggu (ID: 81103)
[06:56:51] 成功处理配置: 金瓯永固杯 (ID: 81103) 来自 81103_yonggu.json
[06:56:51] 配置文件 81104_lvyou.json 中设置的NewItemId: 81104
[06:56:51] 正在处理配置: 81104_lvyou.json 中的物品 郎窑绿釉观音尊
[06:56:51] 开始处理物品: 郎窑绿釉观音尊，原始ID: 22，配置的新ID: 81104
[06:56:51] 为物品 郎窑绿釉观音尊 生成的唯一键: 779519302
[06:56:51] 为物品 郎窑绿釉观音尊 使用已保存的ID: 81104
[06:56:51] 将ID 81104 添加到已使用列表
[06:56:51] 物品 郎窑绿釉观音尊 的所有标签: Luxury, Medical, Electric, JLab
[06:56:51] 标签 Medical 不存在，已跳过
[06:56:51] 为物品 郎窑绿釉观音尊 添加FoodDrink组件
[06:56:51] 物品 郎窑绿釉观音尊 能量值: 0, 口渴值: 0
[06:56:51] 物品 CustomItem_81104 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\lvyou.png
[06:56:51] 加载UI图标成功: lvyou.png
[06:56:51] 物品注册成功: lvyou (ID: 81104)
[06:56:51] 成功处理配置: 郎窑绿釉观音尊 (ID: 81104) 来自 81104_lvyou.json
[06:56:51] 配置文件 81105_hongyou.json 中设置的NewItemId: 81105
[06:56:51] 正在处理配置: 81105_hongyou.json 中的物品 郎窑红釉穿带直口瓶
[06:56:51] 开始处理物品: 郎窑红釉穿带直口瓶，原始ID: 22，配置的新ID: 81105
[06:56:51] 为物品 郎窑红釉穿带直口瓶 生成的唯一键: 1534786427
[06:56:51] 为物品 郎窑红釉穿带直口瓶 使用已保存的ID: 81105
[06:56:51] 将ID 81105 添加到已使用列表
[06:56:51] 物品 郎窑红釉穿带直口瓶 的所有标签: Luxury, Medical, Electric, JLab
[06:56:51] 标签 Medical 不存在，已跳过
[06:56:51] 为物品 郎窑红釉穿带直口瓶 添加FoodDrink组件
[06:56:51] 物品 郎窑红釉穿带直口瓶 能量值: 0, 口渴值: 0
[06:56:51] 物品 CustomItem_81105 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:51] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\hongyou.png
[06:56:51] 加载UI图标成功: hongyou.png
[06:56:51] 物品注册成功: hongyou (ID: 81105)
[06:56:51] 成功处理配置: 郎窑红釉穿带直口瓶 (ID: 81105) 来自 81105_hongyou.json
[06:56:51] 配置文件 81106_tianqiu.json 中设置的NewItemId: 81106
[06:56:51] 正在处理配置: 81106_tianqiu.json 中的物品 金嵌珍珠天球仪
[06:56:51] 开始处理物品: 金嵌珍珠天球仪，原始ID: 22，配置的新ID: 81106
[06:56:51] 为物品 金嵌珍珠天球仪 生成的唯一键: 628268846
[06:56:51] 为物品 金嵌珍珠天球仪 使用已保存的ID: 81106
[06:56:51] 将ID 81106 添加到已使用列表
[06:56:51] 物品 金嵌珍珠天球仪 的所有标签: Luxury, Medical, Electric, JLab
[06:56:52] 标签 Medical 不存在，已跳过
[06:56:52] 为物品 金嵌珍珠天球仪 添加FoodDrink组件
[06:56:52] 物品 金嵌珍珠天球仪 能量值: 0, 口渴值: 0
[06:56:52] 物品 CustomItem_81106 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:52] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\tianqiu.png
[06:56:52] 加载UI图标成功: tianqiu.png
[06:56:52] 物品注册成功: tianqiu (ID: 81106)
[06:56:52] 成功处理配置: 金嵌珍珠天球仪 (ID: 81106) 来自 81106_tianqiu.json
[06:56:52] 配置文件 81107_qinghua.json 中设置的NewItemId: 81107
[06:56:52] 正在处理配置: 81107_qinghua.json 中的物品 青花海水白龙纹扁瓶
[06:56:52] 开始处理物品: 青花海水白龙纹扁瓶，原始ID: 22，配置的新ID: 81107
[06:56:52] 为物品 青花海水白龙纹扁瓶 生成的唯一键: 1966218315
[06:56:52] 为物品 青花海水白龙纹扁瓶 使用已保存的ID: 81107
[06:56:52] 将ID 81107 添加到已使用列表
[06:56:52] 物品 青花海水白龙纹扁瓶 的所有标签: Luxury, Medical, Electric, JLab
[06:56:52] 标签 Medical 不存在，已跳过
[06:56:52] 为物品 青花海水白龙纹扁瓶 添加FoodDrink组件
[06:56:52] 物品 青花海水白龙纹扁瓶 能量值: 0, 口渴值: 0
[06:56:52] 物品 CustomItem_81107 上没有找到 ModifierDescriptionCollection。无法修改效果。
[06:56:52] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592610575\icons\qinghua.png
[06:56:52] 加载UI图标成功: qinghua.png
[06:56:52] 物品注册成功: qinghua (ID: 81107)
[06:56:52] 成功处理配置: 青花海水白龙纹扁瓶 (ID: 81107) 来自 81107_qinghua.json
[06:56:52] 配置文件 81108_qingyu.json 中设置的NewItemId: 81108
[06:56:52] 正在处理配置: 81108_qingyu.json 中的物品 青玉云龙纹炉
[06:56:52] 开始处理物品: 青玉云龙纹炉，原始ID: 22，配置的新ID: 81108
